UUID	Barcode	Short Barcode
acc34a68-41a6-4c75-8f69-c0ce8727d7e7	TCGA-LL-A8F5-01A	TCGA-LL-A8F5-01
264d2df1-65e7-477e-b69a-bc0bd9c4ce6c	TCGA-LL-A8F5-10A	TCGA-LL-A8F5-10
88bfa581-96c7-4d12-b76a-630f44087833	TCGA-C8-A8HR-01A	TCGA-C8-A8HR-01
a3351e0c-4d50-4a08-aec6-14de35ce074a	TCGA-C8-A8HR-10A	TCGA-C8-A8HR-10
8a384d0c-be3c-4a35-8b57-2c48de743ebe	TCGA-C8-A8HP-01A	TCGA-C8-A8HP-01
b8e8e280-c3ea-4757-bb41-1611c95dc868	TCGA-BH-A8FZ-01A	TCGA-BH-A8FZ-01
ef46bc2b-f47b-422f-924c-351a411e7176	TCGA-LD-A7W6-10A	TCGA-LD-A7W6-10
bfc636bb-4e93-4e8b-bcc3-c98cf820e6e7	TCGA-LD-A7W5-01A	TCGA-LD-A7W5-01
67162c14-4e17-4511-b4c9-4fb1cc057cec	TCGA-LD-A7W5-10A	TCGA-LD-A7W5-10
2332e6b3-0dfc-4a40-b70a-1d7453de125e	TCGA-AC-A7VB-10A	TCGA-AC-A7VB-10
f472b29c-f85a-422e-8446-453468ab9cc9	TCGA-AC-A7VC-01A	TCGA-AC-A7VC-01
42cd6126-fbfc-4181-80da-66ece205fad7	TCGA-AC-A7VC-10A	TCGA-AC-A7VC-10
98193dab-86d9-456c-b67f-e3350327a609	TCGA-AQ-A7U7-01A	TCGA-AQ-A7U7-01
81a14739-0b5f-480a-89be-f92fef8c8ff2	TCGA-AQ-A7U7-10A	TCGA-AQ-A7U7-10
4b7b3794-8afb-46da-8ed9-439f9860493d	TCGA-BH-A8G0-10A	TCGA-BH-A8G0-10
8b7229cb-2578-4a81-8463-407df893b47c	TCGA-LL-A7T0-01A	TCGA-LL-A7T0-01
7e73aef9-e5df-4cdc-9959-29aed9f8e831	TCGA-LL-A7T0-10A	TCGA-LL-A7T0-10
35b143fc-6f8f-42b3-bc36-c2c56efc6ec8	TCGA-D8-A73W-10A	TCGA-D8-A73W-10
b1379238-cffe-492c-acaa-f8f0b0f733ff	TCGA-LL-A7SZ-01A	TCGA-LL-A7SZ-01
dbdbc64a-3a57-44f2-acf0-948a01db4d8e	TCGA-LL-A7SZ-10A	TCGA-LL-A7SZ-10
7231d76b-0aa1-4614-bdaa-84411618c8c0	TCGA-AC-A7VB-01A	TCGA-AC-A7VB-01
b258f790-4f5f-4342-bd97-869f35bc66d9	TCGA-BH-A8FZ-10A	TCGA-BH-A8FZ-10
cb914f76-be58-463e-b9df-c7cb2811bd3c	TCGA-LD-A7W6-01A	TCGA-LD-A7W6-01
75e9ad4a-ae3e-4331-9c35-0ce639ed3009	TCGA-BH-A8G0-01A	TCGA-BH-A8G0-01
a6c10459-25fb-486d-a027-d17f1941b5ae	TCGA-D8-A73W-01A	TCGA-D8-A73W-01
32915a08-0985-4232-bb08-a4b0850cb11c	TCGA-D8-A73U-01A	TCGA-D8-A73U-01
6588e87a-32d0-4945-88b5-c89618e7210b	TCGA-D8-A73U-10A	TCGA-D8-A73U-10
bfb67ae4-dcfe-4002-8f5a-35dbec269889	TCGA-OL-A6VO-01A	TCGA-OL-A6VO-01
8b3032b9-1cd9-4921-ad71-5d860fbc7c23	TCGA-OL-A6VO-10A	TCGA-OL-A6VO-10
dc559f0f-71aa-4cd9-a03f-0475419cc42b	TCGA-EW-A6S9-10A	TCGA-EW-A6S9-10
c7f909cb-2d45-4b58-90ba-180c10e78723	TCGA-A7-A6VX-01A	TCGA-A7-A6VX-01
ccacbf04-cb9d-42c5-bbdf-6a78f02546bb	TCGA-A7-A6VX-10A	TCGA-A7-A6VX-10
9970c93c-8a6c-4e05-9d2f-4b6bdf087a98	TCGA-OL-A6VR-01A	TCGA-OL-A6VR-01
232f27b6-4e91-445e-85e7-6c6d6f0effee	TCGA-OL-A6VR-10A	TCGA-OL-A6VR-10
5d3af3d2-f86b-4fc5-a56e-381f82b84cd0	TCGA-LD-A74U-01A	TCGA-LD-A74U-01
90369671-2190-4dba-8bab-248ec6cd8fd9	TCGA-LD-A74U-10A	TCGA-LD-A74U-10
83950ba9-05fe-46e3-9c91-1131165dfde5	TCGA-AC-A6NO-10A	TCGA-AC-A6NO-10
86de89ef-d62d-4146-bc8a-e138c9ef7555	TCGA-EW-A6SD-01A	TCGA-EW-A6SD-01
25e94d25-f9d3-4824-92c5-7241231863cb	TCGA-EW-A6SD-10A	TCGA-EW-A6SD-10
4dda3f93-216c-41d5-b1c0-85ee571d7759	TCGA-EW-A6S9-01A	TCGA-EW-A6S9-01
25b06e67-6d9e-4051-87ca-76e1f110b418	TCGA-AC-A6IV-01A	TCGA-AC-A6IV-01
56bd9eef-135b-4bc2-9edf-ed40fc5ac026	TCGA-AC-A6IV-10A	TCGA-AC-A6IV-10
4d088b92-ccb7-44fe-a582-f1d9034cd643	TCGA-LL-A73Y-01A	TCGA-LL-A73Y-01
53157013-5bcc-4537-83fe-77c36b461c65	TCGA-LL-A73Y-10B	TCGA-LL-A73Y-10
96c72a6b-a6c2-4965-be92-0910312689f3	TCGA-V7-A7HQ-01A	TCGA-V7-A7HQ-01
075277e5-7ef1-42ae-869d-cd588bf9d892	TCGA-V7-A7HQ-10A	TCGA-V7-A7HQ-10
d763edf9-b6f2-4814-b263-180aced12da2	TCGA-AC-A6IW-01A	TCGA-AC-A6IW-01
c53140b8-0058-4bb2-be77-5121cd0e5b95	TCGA-A7-A6VV-01A	TCGA-A7-A6VV-01
e1fe63f9-ed49-4313-a762-d7bcfbf5535c	TCGA-A7-A6VV-10A	TCGA-A7-A6VV-10
6f1fc322-359b-49fd-ac0d-cc7626f52604	TCGA-A7-A6VY-01A	TCGA-A7-A6VY-01
0306c4a7-a39a-4e27-8d82-944546465eba	TCGA-A7-A6VY-10A	TCGA-A7-A6VY-10
2895fe68-6ad0-4e50-af50-cec91436ddd9	TCGA-BH-A6R8-01A	TCGA-BH-A6R8-01
f0385728-4dbf-4d3e-9ab0-2217ec993f1a	TCGA-BH-A6R8-10A	TCGA-BH-A6R8-10
7091b5bc-e61d-464d-8931-58d9dbec8cd5	TCGA-AC-A6NO-01A	TCGA-AC-A6NO-01
4e74068d-a850-48a7-9be3-954c965454fc	TCGA-AC-A6IW-10A	TCGA-AC-A6IW-10
4320c739-978f-4ebf-85c6-23d4735a38c1	TCGA-A7-A6VW-01A	TCGA-A7-A6VW-01
17dcb09f-0c6d-4b7e-aaf8-7171e954d4d3	TCGA-A7-A6VW-10A	TCGA-A7-A6VW-10
5431dd0b-64ae-48ed-8da3-0a21dbed9e9e	TCGA-AC-A6IX-06A	TCGA-AC-A6IX-06
b4c29cbf-edfc-4b55-aab0-357e016e1b44	TCGA-AC-A6IX-10A	TCGA-AC-A6IX-10
d189e6c5-830e-4624-9df4-cef3301d0fbc	TCGA-D8-A73X-01A	TCGA-D8-A73X-01
db591272-c288-4694-92fa-4f0f69f73fc8	TCGA-D8-A73X-10A	TCGA-D8-A73X-10
468b4ab5-9750-4685-a967-184da2cfcdb4	TCGA-S3-A6ZG-01A	TCGA-S3-A6ZG-01
57029533-b244-487f-8f23-0b6edc275deb	TCGA-S3-A6ZG-10B	TCGA-S3-A6ZG-10
b2630d1f-8f4e-481b-9da1-2b01922c34b5	TCGA-LL-A740-10B	TCGA-LL-A740-10
5a1bb598-9a38-452a-9599-365501038a88	TCGA-EW-A6SA-01A	TCGA-EW-A6SA-01
680396b1-a19e-4acd-bef8-e1671b80aa31	TCGA-EW-A6SA-10A	TCGA-EW-A6SA-10
31e5bc10-074b-4bb2-92f9-d9217c0efc3b	TCGA-AC-A6IX-01A	TCGA-AC-A6IX-01
62246534-b42c-4d81-b09e-792e55e3cb9a	TCGA-S3-A6ZH-01A	TCGA-S3-A6ZH-01
af27455e-4b58-469c-a59e-c70920a60a61	TCGA-S3-A6ZH-10B	TCGA-S3-A6ZH-10
842aed9a-ef31-404a-b93a-fb8f5faa0467	TCGA-EW-A6SC-01A	TCGA-EW-A6SC-01
f8b73148-fac3-4188-ad90-d8a6df27711d	TCGA-EW-A6SC-10A	TCGA-EW-A6SC-10
569dc2bf-8078-4330-afac-f3ff65903249	TCGA-EW-A6SB-01A	TCGA-EW-A6SB-01
a83c0976-6b61-41be-ba96-c37986e90b6d	TCGA-EW-A6SB-10A	TCGA-EW-A6SB-10
25b35473-484c-4908-ae47-b6e6ed2dfb99	TCGA-S3-A6ZF-01A	TCGA-S3-A6ZF-01
520b107e-2109-4829-82e7-3b87a7354154	TCGA-S3-A6ZF-10B	TCGA-S3-A6ZF-10
0dcb8872-8b48-4100-8ad4-4c89a0d3b9ed	TCGA-LL-A740-01A	TCGA-LL-A740-01
65842833-68a7-4efd-a781-19b5dc6bd257	TCGA-BH-A6R9-01A	TCGA-BH-A6R9-01
f76fd37b-81d0-43c3-a22c-ca69067a57ef	TCGA-BH-A6R9-10A	TCGA-BH-A6R9-10
e6142f96-4b9b-4691-8e7d-47d36bbdf37f	TCGA-LL-A73Z-01A	TCGA-LL-A73Z-01
919c0bf7-9f5a-42db-aa3c-2f4c1aa8a019	TCGA-LL-A73Z-10B	TCGA-LL-A73Z-10
ce4833ca-7926-4c85-9a2d-1def273d4f77	TCGA-E9-A6HE-01A	TCGA-E9-A6HE-01
4d7f3615-8da4-4702-a84f-efd533311291	TCGA-LL-A6FQ-01A	TCGA-LL-A6FQ-01
1317942a-ef03-4ed9-b418-40a27aa3d6ec	TCGA-OL-A66P-01A	TCGA-OL-A66P-01
e66709f6-c384-46dd-8032-944ddfc472f4	TCGA-LD-A66U-10A	TCGA-LD-A66U-10
34e08e44-8c58-48bd-b682-1ede7baead3c	TCGA-OL-A66N-01A	TCGA-OL-A66N-01
e8aa1582-dcb8-4dc2-a389-4a639d1e2e5d	TCGA-OL-A66N-10A	TCGA-OL-A66N-10
b8348b74-69a1-43b1-a7f5-3ab429378ebb	TCGA-LL-A6FR-01A	TCGA-LL-A6FR-01
9b1a32df-caff-43a0-a4ea-d9f2819a137b	TCGA-LL-A6FR-10B	TCGA-LL-A6FR-10
155daece-cd56-4a90-9ee9-2c291c871bff	TCGA-E2-A576-01A	TCGA-E2-A576-01
fc20ca74-ce63-4b89-ba3d-0c399a0f787c	TCGA-E2-A576-10B	TCGA-E2-A576-10
a5446619-d8ed-4e54-a339-1a2dfe4f70fa	TCGA-E2-A572-10B	TCGA-E2-A572-10
a68c4411-7a68-481e-a2a4-458e9cb9bfef	TCGA-AC-A62V-10A	TCGA-AC-A62V-10
17b25eee-d9e7-43be-b82d-c82c5c06d878	TCGA-OL-A66P-10A	TCGA-OL-A66P-10
7b7d4882-ee44-4b44-81ae-7d6c395779b1	TCGA-OL-A66L-10A	TCGA-OL-A66L-10
27bc9f32-2419-4e24-97a1-4136e7be5a39	TCGA-OL-A66O-01A	TCGA-OL-A66O-01
61db743a-627f-4666-b958-2542dbf3f320	TCGA-AC-A62V-01A	TCGA-AC-A62V-01
e8811c84-1822-40cb-ba64-10939e29cd35	TCGA-LL-A6FP-01A	TCGA-LL-A6FP-01
1eff5e1c-8cf7-4cb7-9a16-8ea6a91124dc	TCGA-LL-A6FP-10A	TCGA-LL-A6FP-10
551a8c61-b225-45c2-be15-d98b0784e310	TCGA-E9-A6HE-10A	TCGA-E9-A6HE-10
78504061-1a82-4338-b722-6de9be7972c2	TCGA-LL-A6FQ-10A	TCGA-LL-A6FQ-10
3c8913ca-bc61-415b-9c6f-12295328022c	TCGA-OL-A66L-01A	TCGA-OL-A66L-01
af9e1a85-55ac-4bc2-888e-7e42a32ed976	TCGA-OL-A66O-10A	TCGA-OL-A66O-10
0849aa2e-a846-4de6-8ba3-eb916dc13f35	TCGA-LD-A66U-01A	TCGA-LD-A66U-01
9de14345-b948-4929-aad7-8abc4e2d35ba	TCGA-E2-A572-01A	TCGA-E2-A572-01
a6b0528c-68d5-4e07-a3f3-5dc2e1a6b4f5	TCGA-BH-A0C1-01A	TCGA-BH-A0C1-01
bbd9edd0-2251-4ab0-84f9-f6d8990d0cab	TCGA-BH-A0C7-01A	TCGA-BH-A0C7-01
cd6eb350-fe97-4bed-8e7d-ec59768ca798	TCGA-A7-A5ZV-10A	TCGA-A7-A5ZV-10
ab432f03-6db6-47db-a33f-5f1d4a7aa447	TCGA-OL-A5RY-10A	TCGA-OL-A5RY-10
2678d877-e48e-48e3-95c1-65ecce46308e	TCGA-GM-A5PX-01A	TCGA-GM-A5PX-01
64d6ce65-3d88-4116-876b-9faacd1874da	TCGA-GM-A5PX-10A	TCGA-GM-A5PX-10
c26f4fcf-bb96-46ba-80df-c8f3b926a296	TCGA-OL-A5RX-01A	TCGA-OL-A5RX-01
6d8c2360-23ca-4035-85b5-0c1f13052658	TCGA-OL-A5RX-10A	TCGA-OL-A5RX-10
d5de71c5-b810-426d-a1f9-7f7ff07b775f	TCGA-E9-A5UP-01A	TCGA-E9-A5UP-01
38028211-10d1-4884-aaf3-b39bee67df5e	TCGA-E9-A5UP-10A	TCGA-E9-A5UP-10
b9eeeaf9-5a04-4f93-b2fb-897377bd57f4	TCGA-A7-A5ZV-01A	TCGA-A7-A5ZV-01
7e54f44d-479d-465e-9900-c11c2e0b39aa	TCGA-OL-A5RV-10A	TCGA-OL-A5RV-10
99095138-b471-48d0-aed9-dd8afc8ded68	TCGA-OL-A5RZ-01A	TCGA-OL-A5RZ-01
15bc3f15-2365-4280-aa14-b02b36c669a3	TCGA-OL-A5RZ-10A	TCGA-OL-A5RZ-10
049340e0-5ac8-4e7f-9c92-971b1200abae	TCGA-AC-A5EH-01A	TCGA-AC-A5EH-01
85bbbbcf-5ec5-4a27-87de-7745f286e077	TCGA-AC-A5EH-10A	TCGA-AC-A5EH-10
3e936c86-fbb5-415d-a657-f96fe5565e34	TCGA-AR-A5QN-01A	TCGA-AR-A5QN-01
f904d2d2-e960-4a81-98e5-603d6b3bda6a	TCGA-AR-A5QN-10A	TCGA-AR-A5QN-10
0039a298-3369-4da5-9bfd-19792e9632be	TCGA-OL-A5RY-01A	TCGA-OL-A5RY-01
3dc0bc4f-6863-4297-8915-f29e1aa25d26	TCGA-LL-A5YP-01A	TCGA-LL-A5YP-01
3902b455-d789-485e-92c5-53fa64165660	TCGA-LL-A5YP-10A	TCGA-LL-A5YP-10
d7dc97c6-5819-48ee-99db-e34f117ab1a3	TCGA-AR-A5QQ-01A	TCGA-AR-A5QQ-01
cb1de218-5e0a-42f2-85a5-01c0efea60c1	TCGA-AR-A5QQ-10A	TCGA-AR-A5QQ-10
ece822af-ea84-419b-99f1-6ce53e4c1e8a	TCGA-E9-A5UO-01A	TCGA-E9-A5UO-01
4832fce2-5911-41b2-8786-122eb82b6baf	TCGA-E9-A5UO-10A	TCGA-E9-A5UO-10
1dbb21be-290d-4c22-a6da-9eb4a0c41edf	TCGA-OL-A5RV-01A	TCGA-OL-A5RV-01
b280103f-8732-4ee4-9e61-357a9cb3a0a9	TCGA-OL-A5RW-01A	TCGA-OL-A5RW-01
02e2a240-cecf-4313-a62c-5b1fd66c2d19	TCGA-OL-A5RW-10A	TCGA-OL-A5RW-10
9e1e6f69-aece-4672-a059-d27af0352c84	TCGA-OL-A5RU-01A	TCGA-OL-A5RU-01
cc4788ac-2641-4a13-98b2-7e2f3c931ed4	TCGA-OL-A5RU-10A	TCGA-OL-A5RU-10
151a1187-e07e-4b76-b2d2-2da133b9116b	TCGA-AR-A5QP-01A	TCGA-AR-A5QP-01
59c725b3-74c1-4ae0-a360-fa8a4c0886e7	TCGA-AR-A5QP-10A	TCGA-AR-A5QP-10
da53d0eb-95fd-466a-a7aa-6251cb4ce408	TCGA-GM-A5PV-01A	TCGA-GM-A5PV-01
84d700b1-2e04-4311-b839-1a0dcc192a29	TCGA-GM-A5PV-10A	TCGA-GM-A5PV-10
8718f7f1-a95d-4245-9b00-6c061b69a1c6	TCGA-OL-A5S0-01A	TCGA-OL-A5S0-01
dbe7ae3b-9f86-485c-bbe6-bfe319c4f127	TCGA-OL-A5S0-10A	TCGA-OL-A5S0-10
2b7230c7-0182-4417-9861-03672629d98d	TCGA-LL-A5YO-01A	TCGA-LL-A5YO-01
8e071fe9-ec96-4c1d-8c62-c0f854d726bf	TCGA-LL-A5YO-10A	TCGA-LL-A5YO-10
97ad1ecf-7643-461f-b9a2-1ac953825895	TCGA-LL-A5YN-01A	TCGA-LL-A5YN-01
e758808d-03ae-4821-9b75-2fa3f2a0558c	TCGA-LL-A5YN-10A	TCGA-LL-A5YN-10
29d94e70-4462-4ff5-aa91-75d7a412083f	TCGA-AC-A5XU-01A	TCGA-AC-A5XU-01
b64892f6-495d-47fe-bb3e-b3542a5c070e	TCGA-AC-A5XU-10A	TCGA-AC-A5XU-10
1889a2af-ae25-41ec-8a6d-0ec5c5b852cb	TCGA-OL-A66J-01A	TCGA-OL-A66J-01
1cc96f99-8ce6-452c-be81-52584631c639	TCGA-OL-A66J-10A	TCGA-OL-A66J-10
796b90a8-99d6-4102-81a0-96c6954e9f26	TCGA-OL-A66K-01A	TCGA-OL-A66K-01
e6d5b712-40ad-484a-a0a2-92a2276dfb88	TCGA-OL-A66K-10A	TCGA-OL-A66K-10
cf5fda71-8fba-43fc-91f3-e4baa36571dd	TCGA-LL-A5YM-01A	TCGA-LL-A5YM-01
c81fa4f8-d7db-497e-925b-818b165a9f7a	TCGA-LL-A5YM-10A	TCGA-LL-A5YM-10
cc3a7053-34f6-412f-85b8-de4c8b481d7e	TCGA-E2-A574-01A	TCGA-E2-A574-01
2b8c960a-3e9a-49bf-8329-7d322da90326	TCGA-OL-A66I-01A	TCGA-OL-A66I-01
4532e659-8c75-4100-ac75-2bdfa7508e86	TCGA-OL-A66I-10A	TCGA-OL-A66I-10
a76bc38a-9eef-4e6c-b021-f940ff5137b8	TCGA-AC-A62Y-01A	TCGA-AC-A62Y-01
fca4ab43-915f-4385-8cf4-703747c60085	TCGA-AC-A62Y-10A	TCGA-AC-A62Y-10
2089eca2-f75c-4a35-ade9-b67cc8892efe	TCGA-E2-A574-10A	TCGA-E2-A574-10
02c5ccad-ef0d-4cf3-aaa4-bc6399c8b97e	TCGA-E2-A570-10A	TCGA-E2-A570-10
3d137341-f9a3-4cf0-8f26-acad49fa113e	TCGA-AC-A5XS-01A	TCGA-AC-A5XS-01
a018930f-65cd-4c8b-9831-cda9a31d1dfa	TCGA-AC-A5XS-10A	TCGA-AC-A5XS-10
0f7862f3-826a-4af0-aa2e-521f45240667	TCGA-AC-A5XS-11A	TCGA-AC-A5XS-11
bc4ef13b-1ab7-4929-953d-45592691394f	TCGA-A7-A5ZX-01A	TCGA-A7-A5ZX-01
81363e06-5542-4d2a-bbeb-5ce8c7694180	TCGA-A7-A5ZX-10A	TCGA-A7-A5ZX-10
03c5b1b1-a950-4d8e-867b-1c0d91ada4a5	TCGA-A7-A5ZX-11A	TCGA-A7-A5ZX-11
f90b5c0a-14f3-4dbd-a8a8-0d8e27de0585	TCGA-AC-A62X-10A	TCGA-AC-A62X-10
ef196594-35dc-4ba9-8beb-1efe72d59e6a	TCGA-E2-A56Z-01A	TCGA-E2-A56Z-01
ae35ab7d-cc3a-4acc-8e2b-b3128d614e60	TCGA-E2-A56Z-10A	TCGA-E2-A56Z-10
31e39e5f-af9c-4f34-b065-8363cf9df39c	TCGA-OL-A66H-01A	TCGA-OL-A66H-01
8e74e608-d69f-405c-92f8-17753405cf52	TCGA-OL-A66H-10A	TCGA-OL-A66H-10
da3319a2-f906-495c-b0de-38cb8672e28f	TCGA-E2-A570-01A	TCGA-E2-A570-01
8e324f79-8fbf-4d12-94d2-7b5a978425fc	TCGA-E2-A573-01A	TCGA-E2-A573-01
484dcd1e-6765-42c6-bf7c-0b5b04e518d7	TCGA-E2-A573-10A	TCGA-E2-A573-10
cb7c50bf-c1df-4b2d-939d-cbe1a4b7b667	TCGA-A7-A5ZW-01A	TCGA-A7-A5ZW-01
6d7baf96-800d-4942-a09b-b71110a4faab	TCGA-A7-A5ZW-10A	TCGA-A7-A5ZW-10
e5c7ea3c-3aaa-4409-b10b-372f2f8e30f6	TCGA-LL-A5YL-01A	TCGA-LL-A5YL-01
8f66c003-a1f0-4bcb-8807-bfee1da81019	TCGA-LL-A5YL-10A	TCGA-LL-A5YL-10
5aeef496-2885-42d7-802e-319b76bbe215	TCGA-AC-A62X-01A	TCGA-AC-A62X-01
fc274718-a6b5-4a2c-968a-b687810b6b19	TCGA-A7-A0DB-01C	TCGA-A7-A0DB-01
10cee689-473e-4b9b-bffd-313202835e34	TCGA-A7-A26J-01B	TCGA-A7-A26J-01
8c8d4bd4-3aa9-4ad1-9715-2376ee540a0c	TCGA-LQ-A4E4-01A	TCGA-LQ-A4E4-01
3361627e-2b28-43b0-bccf-6af06dd74302	TCGA-LQ-A4E4-10A	TCGA-LQ-A4E4-10
d36bac7b-872b-44a8-8c7f-8cb850b49603	TCGA-D8-A4Z1-01A	TCGA-D8-A4Z1-01
c0495a7e-f518-469d-b716-3b431581fd7f	TCGA-A7-A13E-01B	TCGA-A7-A13E-01
916bf0df-1ab0-47ff-82e4-2f386b0f9c72	TCGA-PE-A5DE-10A	TCGA-PE-A5DE-10
a4c6b7c7-739f-42e9-a9e0-9b59f1503f16	TCGA-OL-A5D6-01A	TCGA-OL-A5D6-01
38cfb491-3a6f-41c7-88b1-62bd97dba0c5	TCGA-A7-A56D-01A	TCGA-A7-A56D-01
6a6b6b80-65c6-413d-94ed-07f13e48d62c	TCGA-A2-A4RY-01A	TCGA-A2-A4RY-01
d213f67a-892d-4446-befd-a7f62c7841ba	TCGA-BH-A5J0-10A	TCGA-BH-A5J0-10
cec6ad5e-a8d3-43cd-8a74-2199899f2422	TCGA-AR-A5QM-01A	TCGA-AR-A5QM-01
629543a9-6b75-4924-a92a-2b1084011b7f	TCGA-AR-A5QM-10A	TCGA-AR-A5QM-10
9f40b937-e6c0-4259-bc0a-5fdcc6549b46	TCGA-OL-A5D7-01A	TCGA-OL-A5D7-01
948cbb65-c94b-40d7-b380-41bdc562faf0	TCGA-OL-A5D7-10A	TCGA-OL-A5D7-10
0c7a94a8-4802-4caa-b59a-6013ce8b3170	TCGA-PE-A5DE-01A	TCGA-PE-A5DE-01
1266a1eb-e941-4adc-b50d-032569ac38eb	TCGA-BH-A5IZ-10A	TCGA-BH-A5IZ-10
cf475b2f-a4f5-4b2c-9334-11ee7c7e04f1	TCGA-BH-A5IZ-11A	TCGA-BH-A5IZ-11
fffbf817-1853-4783-b3e3-d05261cf2cd8	TCGA-HN-A2OB-01A	TCGA-HN-A2OB-01
bd00548f-1815-444d-83b9-6a173bf5e3e3	TCGA-HN-A2OB-10B	TCGA-HN-A2OB-10
2969174b-856a-4ba1-97c3-9038891cf24f	TCGA-BH-A5J0-01A	TCGA-BH-A5J0-01
c8c186d9-f112-4651-af86-79e9f24784fb	TCGA-OL-A5D8-10A	TCGA-OL-A5D8-10
723a715f-02aa-4708-bb61-84a36792ec83	TCGA-PE-A5DD-01A	TCGA-PE-A5DD-01
56641571-e14c-4e40-8513-a1f9b9cdfec4	TCGA-PE-A5DD-10A	TCGA-PE-A5DD-10
e943ba18-21be-49ec-8d2a-cfad16e37fa0	TCGA-BH-A5IZ-01A	TCGA-BH-A5IZ-01
66cbc8df-ff46-45f0-a2b4-2a5f4e6a3a2a	TCGA-OL-A5DA-10A	TCGA-OL-A5DA-10
dc2e6e86-4a3d-4f9b-ba04-6c0cbaef94a0	TCGA-PE-A5DC-01A	TCGA-PE-A5DC-01
c677f76a-9a14-455b-b53b-1de5cd448678	TCGA-E9-A5FL-01A	TCGA-E9-A5FL-01
ea8244ca-c0aa-4735-8208-8d019890f6fa	TCGA-E9-A5FL-10A	TCGA-E9-A5FL-10
6e4e74d1-2d47-441f-9c83-8ff9b46bc1de	TCGA-OK-A5Q2-10A	TCGA-OK-A5Q2-10
e716eb8a-dccd-4f17-9bdc-e64dc2f0fd69	TCGA-A7-A26E-01B	TCGA-A7-A26E-01
764a5732-0b44-4cbe-93f2-7b84fd7d81a1	TCGA-MS-A51U-01A	TCGA-MS-A51U-01
87845b6d-d3a0-43bf-82cf-a9429759e353	TCGA-A7-A4SB-01A	TCGA-A7-A4SB-01
817da1b7-e485-496b-b593-2f8422545c6f	TCGA-A2-A4S1-01A	TCGA-A2-A4S1-01
89dc4a0d-a65e-4186-b23c-b53c83ddeb96	TCGA-A2-A4S1-10A	TCGA-A2-A4S1-10
e2ef5d26-f3ee-4f1f-9553-9239548b57d2	TCGA-AC-A5EI-01A	TCGA-AC-A5EI-01
1a7a397a-79fd-438c-a0c2-602e371327fa	TCGA-A7-A13D-01B	TCGA-A7-A13D-01
200b9d49-9389-4991-8831-a894cbe9872c	TCGA-PE-A5DC-10A	TCGA-PE-A5DC-10
14c05acd-4351-4ace-b73f-11ea2f58c6e4	TCGA-OL-A5D6-10A	TCGA-OL-A5D6-10
5b55c210-049a-4835-ac3b-bba70c72973b	TCGA-OK-A5Q2-01A	TCGA-OK-A5Q2-01
39c9e0ad-af88-42a6-9336-9e070664eeca	TCGA-A7-A56D-10A	TCGA-A7-A56D-10
6320b186-5bd5-451d-ae48-d11a9f25d0cc	TCGA-A7-A56D-11A	TCGA-A7-A56D-11
fc4412f6-ad57-45a6-9dbb-d35d391d58c7	TCGA-AC-A5EI-10A	TCGA-AC-A5EI-10
87aae20e-c532-4d73-aab6-88befc3a2e6f	TCGA-OL-A5DA-01A	TCGA-OL-A5DA-01
ad9e6197-47ac-454c-9c33-1988e9b66611	TCGA-E9-A5FK-01A	TCGA-E9-A5FK-01
8a462fa1-9503-45ca-a0bd-5ae24ecb07f9	TCGA-E9-A5FK-10A	TCGA-E9-A5FK-10
a5484ad7-3e5f-47dc-9e68-a6a7ea6fa650	TCGA-A2-A4RW-10A	TCGA-A2-A4RW-10
4c42ec4c-0ebd-41ff-8758-1e6a69cf7eb3	TCGA-E9-A54Y-01A	TCGA-E9-A54Y-01
3c4ee0b4-7992-48a2-be0b-ee5f54068466	TCGA-E9-A54Y-10A	TCGA-E9-A54Y-10
2c9bb39c-a023-4b44-b8cd-a454e8b60b28	TCGA-A7-A4SF-01A	TCGA-A7-A4SF-01
a86dd3fc-de1f-4089-8ad1-95c683f9951f	TCGA-OL-A5D8-01A	TCGA-OL-A5D8-01
b22acc3d-8891-4090-bfeb-a74631729e11	TCGA-A7-A4SD-10A	TCGA-A7-A4SD-10
98bcce7b-782e-4740-920f-8a6015ffac14	TCGA-A7-A4SD-11A	TCGA-A7-A4SD-11
76bff12f-1536-41d2-9907-e352829af458	TCGA-A7-A4SF-10A	TCGA-A7-A4SF-10
efe1592d-ef98-40df-b31e-545baef69207	TCGA-A7-A4SD-01A	TCGA-A7-A4SD-01
076736e4-6b47-40f4-bbd6-3868dfd1b9c5	TCGA-E9-A54X-01A	TCGA-E9-A54X-01
36e69a86-1436-4890-96e1-36d2e4716835	TCGA-E9-A54X-10A	TCGA-E9-A54X-10
9416a52d-a5ec-44e2-bebe-db381e0367ae	TCGA-AQ-A54N-10A	TCGA-AQ-A54N-10
ea0a7606-15d0-4355-9263-0c8a1d5f5bfe	TCGA-A2-A4RY-10A	TCGA-A2-A4RY-10
1d750075-080b-42c6-965a-319a65fb9f27	TCGA-A7-A4SB-10A	TCGA-A7-A4SB-10
fb42adf4-beee-4b00-a8b6-993bf252227d	TCGA-A2-A4RX-10A	TCGA-A2-A4RX-10
ce79268c-2c04-44d9-8fcc-6d70207b5d8c	TCGA-D8-A4Z1-10A	TCGA-D8-A4Z1-10
ee6b71d0-3596-4669-b138-af822c2c3c6b	TCGA-GM-A4E0-01A	TCGA-GM-A4E0-01
